MenuID;OptionID;Locale;OptionText;BoxText
2996;0;ruRU;Я должен кое-что знать: как ты ходил в ванную с этой штукой?;
2997;0;ruRU;Ой?;
2998;0;ruRU;Я учту это в следующий раз, когда столкнусь с одной из этих вещей.;
2999;0;ruRU;Полагаю, к Малифусу.;
3044;0;ruRU;Возможно, я смогу чем-то помочь. Я заключу с тобой сделку, Сатир. Я верну этот некованый нагрудник и убью зверя. В обмен на это задание вы научите меня делать нагрудник.;
3045;0;ruRU;Так как же он нарушил сделку?;
3046;0;ruRU;Какая сделка?;
3047;0;ruRU;Ты? Возможно, вы должны сказать мне, что вас беспокоит;
3048;0;ruRU;Прошу прощения, я не понял, что вы понимаете, о чем я говорю. Что ты здесь делаешь?;
3049;0;ruRU;Вы должны извинить меня, Лоракс, я не говорю «сумасшедший».;
3062;0;ruRU;Плохое настроение;
3062;1;ruRU;Плохо свисающий гвоздь;
3062;2;ruRU;Чувство слабости;
3062;3;ruRU;Тропическая лихорадка;
3062;4;ruRU;монобровь;
3062;5;ruRU;Хлыст;
3062;6;ruRU;я не хочу возвращаться к работе;
3063;0;ruRU;Ты будешь в порядке, Авби. Ваши нападавшие были устранены.;
3064;0;ruRU;Абсолютно.;
3065;0;ruRU;Ужасающий.;
3066;0;ruRU;Продолжите, пожалуйста...;
3067;1;ruRU;Я хочу разучиться кожевенному делу из драконьей чешуи!;
3067;0;ruRU;Я хотел бы тренироваться.;
3068;0;ruRU;Я хотел бы тренироваться.;
3068;1;ruRU;Я хочу разучиться кожевенному делу из драконьей чешуи!;
3069;0;ruRU;Я хотел бы тренироваться.;
3069;1;ruRU;Я хочу разучиться элементарному кожевенному делу!;
3070;0;ruRU;Я хотел бы тренироваться.;
3070;1;ruRU;Я хочу разучиться элементарному кожевенному делу!;
3072;0;ruRU;Я хотел бы тренироваться.;
3072;1;ruRU;Я хочу разучиться племенному кожевенному делу!;
3073;0;ruRU;Я хотел бы тренироваться.;
3073;1;ruRU;Я хочу разучиться племенному кожевенному делу!;
3075;1;ruRU;Я хочу разучиться кожевенному делу из драконьей чешуи!;Вы действительно хотите забыть о своей специальности кожевничества и потерять все связанные с ней рецепты?
3076;1;ruRU;Я хочу разучиться элементарному кожевенному делу!;Вы действительно хотите забыть о своей специальности кожевничества и потерять все связанные с ней рецепты?
3077;1;ruRU;Я хочу разучиться племенному кожевенному делу!;Вы действительно хотите забыть о своей специальности кожевничества и потерять все связанные с ней рецепты?
3130;0;ruRU;Я хотел бы купить у вас.;
3142;0;ruRU;Я потерял Флейту Древних и требую замены, Эридан.;
3161;0;ruRU;Я хотел бы купить у вас.;
3162;0;ruRU;Я хотел бы купить у вас.;
3183;0;ruRU;Как у нас дела в битве за подрыв котлов?;
3184;0;ruRU;Как у нас дела в битве за подрыв котлов?;
3185;0;ruRU;Я хотел бы купить у вас.;
3186;0;ruRU;Я хотел бы купить у вас.;
3201;0;ruRU;Я требую обучения.;
3223;0;ruRU;Я хочу купить у вас чародейский ускоритель.;
3223;1;ruRU;Что нужно для котла на Фелстоун Филд?;
3223;2;ruRU;Что нужно для котла в Слезах Далсона?;
3223;3;ruRU;Что нужно для котла в Writhing Haunt?;
3223;4;ruRU;Что нужно для котла в Иссушении Гаррона?;
3224;0;ruRU;Мне нужен стекловидный фокусер.;
3225;0;ruRU;Мне нужен стекловидный фокусер.;
3226;0;ruRU;Мне нужен стекловидный фокусер.;
3227;0;ruRU;Мне нужен стекловидный фокусер.;
3228;0;ruRU;Я хочу купить у вас чародейский ускоритель.;
3228;1;ruRU;Что нужно для котла на Фелстоун Филд?;
3228;2;ruRU;Что нужно для котла в Слезах Далсона?;
3228;3;ruRU;Что нужно для котла в Writhing Haunt?;
3228;4;ruRU;Что нужно для котла в Иссушении Гаррона?;
3283;0;ruRU;Охотник;
3283;1;ruRU;Маг;
3283;2;ruRU;Священник;
3283;3;ruRU;Негодяй;
3283;4;ruRU;Шаман;
3283;5;ruRU;Чернокнижник;
3283;6;ruRU;Воин;
3284;0;ruRU;Алхимия;
3284;1;ruRU;Кузнечное дело;
3284;2;ruRU;приготовление еды;
3284;3;ruRU;Чары;
3284;4;ruRU;Инжиниринг;
3284;5;ruRU;Первая помощь;
3284;6;ruRU;Ловит рыбу;
3284;7;ruRU;Травничество;
3284;8;ruRU;Надпись;
3284;9;ruRU;Кожевничество;
3284;10;ruRU;Добыча;
3284;11;ruRU;Скиннинг;
3284;12;ruRU;Портняжное дело;
3285;0;ruRU;Банк;
3285;1;ruRU;Мастер ветрокрылов;
3285;2;ruRU;гостиница;
3285;3;ruRU;Стабильный мастер;
3285;4;ruRU;Тренер класса;
3285;5;ruRU;Тренер по профессии;
3301;0;ruRU;Чем я могу помочь?;
3302;0;ruRU;я болен;
3303;0;ruRU;Это зверство.;
3304;0;ruRU;Расскажи мне больше;
3305;0;ruRU;Никаких ограничений? Просто круг?;
3306;0;ruRU;Так что же случилось?;
3307;0;ruRU;Почему ты просто не ушел?;
3308;0;ruRU;Что ты имеешь в виду?;
3309;0;ruRU;До чего, Ева? Я должен знать.;
3310;0;ruRU;Удовольствие принадлежит мне, мадам. Могу я спросить, что вы здесь делаете?;
3310;1;ruRU;Ева, я потерял призрачную сущность. Мне нужен другой.;
3329;0;ruRU;Друид;
3329;1;ruRU;Охотник;
3329;2;ruRU;Шаман;
3329;3;ruRU;Воин;
3330;0;ruRU;Алхимия;
3330;1;ruRU;Кузнечное дело;
3330;2;ruRU;приготовление еды;
3330;3;ruRU;Чары;
3330;4;ruRU;Первая помощь;
3330;5;ruRU;Ловит рыбу;
3330;6;ruRU;Травничество;
3330;7;ruRU;Надпись;
3330;8;ruRU;Кожевничество;
3330;9;ruRU;Добыча;
3330;10;ruRU;Скиннинг;
3330;11;ruRU;Портняжное дело;
3331;0;ruRU;Банк;
3331;1;ruRU;Мастер ветрокрылов;
3331;2;ruRU;гостиница;
3331;3;ruRU;Стабильный мастер;
3331;4;ruRU;Тренер класса;
3331;5;ruRU;Тренер по профессии;
3354;0;ruRU;Маг;
3354;1;ruRU;Паладин;
3354;2;ruRU;Священник;
3354;3;ruRU;Негодяй;
3354;4;ruRU;Чернокнижник;
3354;5;ruRU;Воин;
3355;0;ruRU;Алхимия;
3355;1;ruRU;Кузнечное дело;
3355;2;ruRU;приготовление еды;
3355;3;ruRU;Чары;
3355;4;ruRU;Инжиниринг;
3355;5;ruRU;Первая помощь;
3355;6;ruRU;Ловит рыбу;
3355;7;ruRU;Травничество;
3355;8;ruRU;Надпись;
3355;9;ruRU;Кожевничество;
3355;10;ruRU;Добыча;
3355;11;ruRU;Скиннинг;
3355;12;ruRU;Портняжное дело;
3356;0;ruRU;Банк;
3356;1;ruRU;Обработчик летучих мышей;
3356;2;ruRU;гостиница;
3356;3;ruRU;Стабильный мастер;
3356;4;ruRU;Тренер класса;
3356;5;ruRU;Тренер по профессии;
3461;0;ruRU;Мне нужна еще одна комиссия Серебряного Рассвета.;
3461;1;ruRU;Я хотел бы купить у вас.;
3461;2;ruRU;Миранда, не могли бы вы сказать мне стоимость знаков отличия предметов, которые вы предлагаете искателям приключений с другой репутацией?;
3481;0;ruRU;Земля Азшара.;
3481;1;ruRU;Руины Эльдарата.;
3481;2;ruRU;Магическая башня на севере.;
