"ID","Text0_0","Text0_1","Text1_0","Text1_1","Text2_0","Text2_1","Text3_0","Text3_1","Text4_0","Text4_1","Text5_0","Text5_1","Text6_0","Text6_1","Text7_0","Text7_1","Locale"
"16955","Если этот с виду неуклюжий олух смог захватить меня, то ты воистину храбрец, раз $gрешил:решила; прийти мне на помощь.   Мой дар к твоим услугам – если, конечно, тебе удастся отвлечь Халфия и освободить меня от этих цепей.  В моих силах заключить врага в водоворот неистовой бури, что не позволит ему обрушить на тебя Кольцо Тьмы.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16956","О, а... Здравствуй, $gдобрый путник:добрая путница;! Чем может славный гоблин тебе помочь?$B$BУверяю, я нахожусь в часовне Последней Надежды исключительно из-за ненависти к Плети, которую разделяю с Серебряным Авангардом, и уж точно не потому, что я позорно сбежал с места крушения некоего дирижабля!$B$BВсе, умолкаю, пока не навлек на себя еще какую-нибудь неприятность!","","","","","","","","","","","","","","","","ruRU"
"16957","Ты предлагаешь неплохую возможность, |3-6($r). Я поразмыслю над этим.$B$BВсе, хорошо, я подумал. Конечно, присоединюсь к вам – уже и так задержался в часовне Последней Надежды. Как тот гном у писсуара, я должен держать... кхм, нос по ветру! Хе-хе!",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16958","Эй, хозяин. Если нужна помощь в сопровождении каравана, дай старине Бизилю знать.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16959","Рад снова видеть тебя, $N. Еще нескольким нашим агентам удалось пробраться сюда незамеченными, пока ты $gзанимался:занималась; подготовкой атаки на врата.$B$BЯ покажу тебе, где назначена встреча с Мастером Шоу.$B$B<Командир отряда достает карту Сумеречной крепости и указывает точку на карте.>$B$BКогда все будет готово, дай мне знать – и мы отправимся туда вместе.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16961","","Не обращай внимания на беспорядок, мы только обустраиваемся.$B$BТвоему отдыху это никак не помешает! Расслабься, потрать немного денег... здесь есть все – от менял до прачечных и инструкторов по рыбалке.$B$BА если кто-то будет тебе мешать, дай мне знать – я с ними разберусь.$B$BКстати, меня зовут Мида... я местный босс.","","","","","","","","","","","","","","","ruRU"
"16963","Неплохо найти попутчика. Впереди лежит безлюдная дорога.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16964","Здравствуйте, $N.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"ruRU"
"16966","В Чумной лес мало кто так далеко заходит, в основном одни чудища.$B$BВам чем-нибудь помочь?","","","","","","","","","","","","","","","","ruRU"
"16967","Адмирал погиб в последнем морском сражении. Я превратил этот корабль в форт.$B$BМы спешно организовываем оборону, |3-6($c).","","","","","","","","","","","","","","","","ruRU"
